id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
state/NN/br-a08/1073	0.163369179142041	-0.0297790570042944	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 a session is the highly sensitive problem of cutting the <font color=green>state</font>  's congressional districts from six to five to eliminate one	NN	informative	3	2	2.04	0.67	3	state	others
state/NN/br-a08/1399	0.0334469318525246	-0.0575837826610752	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 way shortly to another vexing issue- that of finances in <font color=green>state</font>  government. The transition from segregation to finances might already be	NN	informative	2	1	1.57	0.5	3	state	others
state/NN/br-a08/1424	0.0696643720333239	-0.0288019421823868	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 in the form of an administration proposal to hike the <font color=green>state</font>  sales tax from 2 per cent to 3 per cent	NN	informative	3	3	1.51	1	4	state	others
state/NN/br-a08/2052	0.162372079950955	0.00304605244569864	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 steps to trim spending at the spring session of the <font color=green>state</font>  Legislature. This might be done to arouse those who have	NN	informative	2	2	1.57	1	5	state	others
state/NN/br-a08/285	0.0253928146405685	-0.0761529260095486	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Within view of the avenue are some of the United <font color=green>States</font>  government 's tremendous buildings, plus shrines and monuments. Of course	NNPS	informative	1	0	1.8	0	3	States	others
state/NN/br-a08/428	-0.136452442537782	0.169997058427529	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 avenue which saw marching soldiers from the War Between the <font color=green>States</font>  returning in 1865 is the National Archives building where hundreds	NNPS	informative	4	1	1.78	0.25	3	States	others
state/NN/br-a08/766	0.065436449780514	-0.0915691551918208	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 unpredictability of the man who operates the helm of the <font color=green>state</font>  government and is the elected leader of its two million	NN	informative	4	2	1.72	0.5	2	state	others
state/NN/br-a10/111	0.0938464271265113	0.0627240323225886	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 than aiding them economically, E. M. Martin, assistant secretary of <font color=green>state</font>  for economic affairs told members of the World Affairs Council	NN	informative	3	2	1.85	0.67	5	state	others
state/NN/br-a10/161	-0.353502173778404	-0.220823483088051	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Multnomah Hotel. He told some 350 persons that the United <font color=green>States</font> ' challenge was to help countries build their own societies their	NNPS	informative	1	0	1.89	0	1	States	others
state/NN/br-a10/1800	0.241833246363843	0.299201932463381	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 12000 babies born daily) with an immigrant entering the United <font color=green>States</font>  every 1- 1 2 minutes, he said`` our organization has	NNPS	informative	1	0	1.6	0	2	States	others
state/NN/br-a10/379	0.0588713024005215	-0.0264966584491616	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 patient'', the assistant secretary said. Economically, Martin said, the United <font color=green>States</font>  could best help foreign countries by helping them help themselves	NNPS	informative	1	0	1.79	0	3	States	others
state/NN/br-a10/416	0.110898974248571	-0.294672177734425	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 are able to work with the people themselves. The United <font color=green>States</font>  must plan to absorb the exported goods of the country	NNPS	informative	1	0	1.5	0	2	States	others
state/NN/br-a10/916	-0.123801065437997	0.517255589972297	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 to hold a public United Nations Day reception in the <font color=green>state</font>  capitol on Tuesday. His schedule calls for a noon speech	NN	informative	2	0	1.36	0	1	state	others
state/NN/br-a14/1611	-0.441721577070104	0.316642342028331	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 is Ray Ainsley, who achieved a 19 in the United <font color=green>States</font>  Open. Their secondary hero is another pro, Willie Chisholm, who	NNPS	informative	1	0	1.64	0	1	States	others
state/NN/br-a16/2394	0.119291589273673	0.461026543100431	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 start lessons, too, pronto. A cheer here for Francis Lorenz, <font color=green>state</font>  treasurer, who will meet with the probate advisory board of	NN	informative	3	0	1.18	0	1	state	others
state/NN/br-a16/589	0.0627387229680536	0.214114361762039	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 club will fete George E. Barnes, president of the United <font color=green>States</font>  Lawn Tennis association, at a cocktail party and buffet supper	NNPS	informative	1	0	1.32	0	2	States	others
state/NN/br-a19/1618	0.0849986672425724	0.0490476870971682	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 L. Simpkins, his administrative assistant, as Maryland 's Secretary of <font color=green>State</font> . Mr. Simpkins will move into the post being vacated by	NNP	informative	3	3	1.89	1	5	State	others
state/NN/br-a20/1595	0.0766355752353818	0.277465403138762	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 grievances''.`` In the same five year period that the United <font color=green>States</font>  says they[ the detectives] were engaged in this conspiracy'', Sokol	NNPS	informative	1	0	1.21	0	2	States	others
state/NN/br-a20/1653	0.115542227236215	0.19960575440451	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 mayor 's medal''. In opening, D. Arthur Connelly, assistant United <font color=green>States</font>  attorney, read the indictment, but made no comments. Attorneys for	NNPS	informative	1	0	1.69	0	5	States	others
state/NN/br-a20/22	-0.248182045711481	0.0559517150773457	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 submarine, the Dreadnought, and, by implication, of the entire United <font color=green>States</font>  navy 's still-building nuclear sub fleet, were stolen by a	NNPS	informative	1	0	1.56	0	2	States	others
state/NN/br-a20/55	-0.0425037313845995	-0.258044818731078	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 The Dreadnought was built on designs supplied by the United <font color=green>States</font>  in 1959 and was launched last year. It is a	NNPS	informative	1	0	1.2	0	2	States	others
state/NN/br-a20/89	-0.39714490508915	0.0428202318296598	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 It has a hull patterned on that of the United <font color=green>States</font>  navy 's Nautilus, the world 's first atomic submarine. Its	NNPS	informative	1	0	1.86	0	2	States	others
state/NN/br-a20/903	0.12038148875263	-0.33860953601107	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Britain that had been imposed after Fuchs blabbed. The United <font color=green>States</font>  offered to supply a complete set of propelling equipment like	NNPS	informative	1	0	1.05	0	1	States	others
state/NN/br-a21/1761	0.118425644303448	-0.138979304459203	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 made after a cabinet decision was to request the United <font color=green>States</font>  to establish a full-fledged military assistance group instead of the	NNPS	informative	3	1	1.83	0.33	3	States	others
state/NN/br-a21/2151	-0.168897256510947	-0.171392009474235	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 concentration camps in Siberia as political prisoners of the Soviet <font color=green>state</font> , few emerge in the West to tell about it. M.	NN	informative	2	1	1.25	0.5	3	state	others
state/NN/br-a22/102	0.0625560709672715	-0.0121497160168609	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Negroes. The statement explained that under the Georgia Constitution and <font color=green>state</font>  law, tax-exempt status is granted to educational institutions only if	NN	informative	3	2	1.19	0.67	3	state	others
state/NN/br-a22/1928	-0.286039866262316	0.0331489618666031	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 acres infested by the ants, according to W. E. Blasingame <font color=green>state</font>  entomologist. Low-flying planes will spread a granular-type chemical, heptachlor, over	NN	informative	1	0	1.83	0	3	state	others
state/NN/br-a22/23	0.0633914679014197	-0.0243462130039736	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 to accept students of any race as soon as the <font color=green>state</font>  's tax laws made such a step possible.`` Emory University	NN	informative	2	2	1.73	1	3	state	others
state/NN/br-a22/81	-0.195402535724404	0.290254925839663	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 man Emory board at its annual meeting Friday noted that <font color=green>state</font>  taxing requirements at present are a roadblock to accepting Negroes	NN	informative	2	0	1.79	0	2	state	others
state/NN/br-a23/1578	0.147183272554929	0.11076568043463	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 over the 4500 other Junior Achievement companies in the United <font color=green>States</font>  and Canada. The award is the first such honor in	NNPS	informative	1	0	1.49	0	3	States	others
state/NN/br-a23/32	0.0890144567366463	-0.0823554594599858	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 to handle an unusually high summer month 's need, the <font color=green>state</font>  public welfare commission was told Friday. It is the only	NN	informative	3	2	1.87	0.67	3	state	others
state/NN/br-a23/47	0.214815983384695	0.0168851662486279	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 was told Friday. It is the only county in the <font color=green>state</font>  so far this month reporting a possible shortage in GA	NN	informative	1	1	1.23	1	2	state	others
state/NN/br-a23/505	0.0483469197398996	-0.0848829622225831	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 completed, he said, and added Field 's long service in <font color=green>state</font>  government and welfare employ gave him familiarity with the welfare	NN	informative	2	1	2.46	0.5	3	state	others
state/NN/br-a23/69	0.276744156282532	-0.196173433113367	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 category, for which emergency allotment can be given by the <font color=green>state</font>  if necessary. William Smythe, director of field service, told the	NN	informative	2	1	2.16	0.5	2	state	others
state/NN/br-a24/1016	0.0820733720743268	-0.00227354708107416	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 could not be reached for comment. In its ruling, the <font color=green>state</font>  Board of Education upheld Dr. Michael F. Walsh, state commissioner	NN	informative	3	1	2.02	0.33	5	state	others
state/NN/br-a24/1026	0.0592107597612374	0.00476778210368105	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 the state Board of Education upheld Dr. Michael F. Walsh, <font color=green>state</font>  commissioner of education, who had ruled previously that the Warwick	NN	informative	3	2	1.76	0.67	7	state	others
state/NN/br-a24/1090	0.0879528470456818	0.0234266162355353	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Rosella Lovett of Cranston were awarded$ 55000 damages from the <font color=green>state</font>  in Superior Court yesterday for industrial property which they owned	NN	informative	4	2	1.45	0.5	4	state	others
state/NN/br-a24/1180	0.189315172920273	-0.0659843379157582	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 and a valuation of$ 52500 placed on it by the <font color=green>state</font>  's expert. The property included a one-story brick manufacturing building	NN	informative	1	0	1.4	0	3	state	others
state/NN/br-a24/1213	0.0667215204764131	0.47856487218541	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 the owners. Atty. Gen. J. Joseph Nugent appeared for the <font color=green>state</font> . Santa 's lieutenants in charge of the Journal-Bulletin Santa Claus	NN	informative	3	0	1.89	0	2	state	others
state/NN/br-a24/706	-0.135294641408732	0.0386911553821932	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the firm 's 25 workers joined before striking, said the <font color=green>state</font>  Labor Relations Board has been asked to set up an	NN	informative	3	0	1.56	0	2	state	others
state/NN/br-a24/942	0.0955771291646219	0.0224991801415987	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 of a coordinator of audio-visual education may go to the <font color=green>state</font>  Supreme Court, it appeared last night. Two members of the	NN	informative	2	1	1.84	0.5	3	state	others
state/NN/br-a24/972	0.18881526242837	0.0217096506169282	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 they probably would vote to appeal a ruling by the <font color=green>state</font>  Board of Education, which said yesterday that the school committee	NN	informative	4	2	2.03	0.5	3	state	others
state/NN/br-a25/1208	-0.0137622688861799	-0.13984705161945	state	NN	press_reportage	press	D	D	D	D	Z	Z	Z	Z	Z	 such grisly surprise attack. The only way out of this <font color=green>state</font>  of affairs is agreement to abolish nuclear weapons; otherwise no	NN	informative	2	1	1.38	0.5	2	state	others
state/NN/br-a28/1391	0.273646771932601	-0.0792916988624223	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the benefit received. A rule on the Federal deductibility of <font color=green>state</font>  taxes is contested. A realty corporation in Louisiana owed no	NN	informative	3	2	1.72	0.67	3	state	others
state/NN/br-a28/1454	0.123955835141077	-0.0288654813952106	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 corporation, in filing its final Federal income return, claimed the <font color=green>state</font>  tax payment as a deductible expense, as permitted under U.	NN	informative	3	2	1.57	0.67	4	state	others
state/NN/br-a28/2021	0.029716970474224	-0.0068515770775161	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 to be absorbed in the higher area tax. The Washington <font color=green>state</font>  supreme court ruled that the state 's occupation tax applied	NN	informative	4	4	1.76	1	9	state	others
state/NN/br-a28/2027	0.0300817987413222	-0.00738194944290768	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 area tax. The Washington state supreme court ruled that the <font color=green>state</font>  's occupation tax applied to sales, made at cost to	NN	informative	6	5	1.7	0.83	10	state	others
state/NN/br-a28/2062	0.0989717530542534	-0.0393140665744326	state	NN	press_reportage	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 certain supplies without divulging the identity of the parent. The <font color=green>state</font>  's occupation tax is computed on gross sales. The court	NN	informative	4	3	1.62	0.75	6	state	others
state/NN/br-a29/831	0.125101363637187	0.239118050482323	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 trustees of the Dallas Museum of Fine Arts. She is <font color=green>state</font>  chairman for the New Mexico Tuberculosis and Cancer Associations. Both	NN	informative	3	0	1.66	0	2	state	others
state/NN/br-a33/1770	0.186432420147317	0.0713130616768038	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Accepted Scottish Rite for the Southern Jurisdiction of the United <font color=green>States</font> . The opening session of the 5- day session will begin	NNPS	informative	1	0	1.7	0	5	States	others
state/NN/br-a33/719	0.316395752755407	-0.00239374364087741	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 being done in dozens of schools stretching across the United <font color=green>States</font> - schools where devoted teachers are studying with interested young men	NNPS	informative	1	0	1.21	0	2	States	others
state/NN/br-a34/673	0.0493905076111151	-0.188524196508443	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 it unnecessary. He wanted time, too, to review the United <font color=green>States</font> ' global commitments and to test both the policies he had	NNPS	informative	1	0	1.99	0	3	States	others
state/NN/br-a35/1027	-0.156519670749897	-0.277402951567036	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 be acclimatized to the democratic processes of the secular or <font color=green>state</font>  university. And while no one expects total democracy on the	NN	informative	3	1	1.8	0.33	3	state	others
state/NN/br-a36/316	0.0401452721613051	-0.0480665954956757	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 by the new workers. The company has billed the United <font color=green>States</font>  Government for$ 7500000 of these expenses under the Defense Department	NNPS	informative	1	0	1.58	0	4	States	others
state/NN/br-a37/13	0.0835173956932479	0.033652296423839	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 a closed-door session on Capitol Hill last week, Secretary of <font color=green>State</font>  Christian Herter made his final report to the Senate Foreign	NNP	informative	1	1	1.84	1	4	State	others
state/NN/br-a37/215	-0.369803534998555	-0.357848246302093	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 relations immediately.`` There is a limit to what the United <font color=green>States</font>  in self-respect can endure'', said the President.`` That limit has	NNPS	informative	1	0	1.35	0	1	States	others
state/NN/br-a37/614	-0.0994972694170725	-0.202389685441518	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 demands and agreed to the setting up of a Communist <font color=green>state</font> , North Viet Nam- which then, predictably, became a base for	NN	informative	2	0	1.75	0	4	state	others
state/NN/br-a37/643	-0.0180287294006027	-0.104348194788697	state	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 neighboring South Viet Nam and Laos. The late Secretary of <font color=green>State</font>  John Foster Dulles considered the 1954 Geneva agreement a specimen	NNP	informative	1	1	2.15	1	6	State	others
state/NN/br-a40/1438	-0.410695817774668	0.202945163706728	state	NN	press_reportage	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 Beyeler arranged to sell$ 1500000 worth of Klees to the <font color=green>state</font>  of North Rhine-Westphalia, which will house them in a museum	NN	informative	3	1	1.21	0.33	1	state	others
state/NN/br-a40/1776	-0.0830611271146937	0.316704624880602	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 apply again. Charlayne was`` tentatively'' admitted for next fall, after <font color=green>state</font>  investigators questioned her white roommate at Wayne State. But Holmes	NN	informative	1	1	1.18	1	2	state	others
state/NN/br-a40/1996	0.146235613739812	0.16784839171286	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 had it not been for their race and color''. The <font color=green>state</font>  will appeal- but few think it will actually try to	NN	informative	1	1	1.64	1	2	state	others
state/NN/br-a41/564	0.0512826847043552	-0.0863604761485211	state	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 companies producing agricultural products were lumped together, with the United <font color=green>States</font>  government as a heavy partner''. Had they been truly ruthless	NNPS	informative	1	0	1.7	0	2	States	others
state/NN/br-a42/1772	-0.231722488310416	0.166974067987136	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 on charges of kidnapping and transporting a stolen plane across <font color=green>state</font>  lines.( Bearden reportedly hoped to peddle the plane to Castro	NN	informative	2	0	1.1	0	3	state	others
state/NN/br-a44/251	0.0802529903885014	-0.124876576447159	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 co-operative movement has begun to grow, under the wing of <font color=green>state</font>  governments, whereby, with the financial help of the state, libraries	NN	informative	2	1	2.14	0.5	2	state	others
state/NN/br-a44/262	0.0663967260421004	-0.10045966242832	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of state governments, whereby, with the financial help of the <font color=green>state</font> , libraries share their book resources on a county-wide or regional	NN	informative	6	3	1.84	0.5	3	state	others
state/NN/br-a44/311	-0.0186403236006734	-0.0984544892486366	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 for others to follow. Because it is so large a <font color=green>state</font> , with marked contrasts in population density, the organization of the	NN	informative	3	1	1.13	0.33	2	state	others
state/NN/br-a44/442	0.082069441781918	-0.0617577921368317	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 systems financed by county governments with matching funds from the <font color=green>state</font> . It was a step in the right direction, but it	NN	informative	3	3	1.62	1	5	state	others
state/NN/br-a44/675	-0.066312885507591	0.0481922244799027	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 day, not too distant, when all the libraries in the <font color=green>state</font>  will belong to a co-op. To set up a co-operative	NN	informative	2	1	1.16	0.5	4	state	others
state/NN/br-a44/764	0.257542839552824	-0.145259777715579	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 resources of a given area for maximum efficiency. The basic <font color=green>state</font>  grant is thirty cents for each person served, and there	NN	informative	2	1	2.1	0.5	2	state	others
state/NN/br-a44/829	0.471680709807349	-0.0418813450099867	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 of New York City, the system is credited by the <font color=green>state</font>  with serving one million persons, a figure that has doubled	NN	informative	3	1	1.55	0.33	1	state	others
state/NN/br-b01/1030	0.125403368865364	0.0909801869564771	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 rapidly. Touring Africa, the new U. S. assistant secretary of <font color=green>state</font>  observed`` Africa should be for the Africans'' and the British	NN	informative	1	1	1.88	1	4	state	others
state/NN/br-b01/1074	0.229403430064928	0.030963352251105	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 American imperialists, go home''. Chin up, Soapy. Confidence in the <font color=green>state</font>  's economic future is reflected in the Georgia Power Company	NN	informative	3	1	1.74	0.33	2	state	others
state/NN/br-b01/115	0.0405116973776568	-0.0619550060365759	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 and ways to finance them have become musts if the <font color=green>state</font>  in the next few years is to avoid crisis-to-crisis government	NN	informative	4	2	1.5	0.5	3	state	others
state/NN/br-b01/1195	0.222585803930214	-0.314796662619435	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 additional half-million dollars Gov. Vandiver allocated last year from the <font color=green>state</font>  surplus. Either way it sounds like a sizable hunk of	NN	informative	3	1	1.35	0.33	2	state	others
state/NN/br-b01/1719	0.176312776008431	0.308571058651124	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 his displeasure. He maintained amply financed lobbies in the United <font color=green>States</font>  and elsewhere which sycophantically chanted his praise, and his influence	NNPS	informative	1	0	1.46	0	2	States	others
state/NN/br-b01/1813	0.0152974881230079	-0.026073363094778	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 been cited for numerous aggressions in the Caribbean, the United <font color=green>States</font>  and many other members of the Organization of American States	NNPS	informative	1	0	1.4	0	4	States	others
state/NN/br-b01/1823	0.023656666494832	-0.0331340333344366	state	NN	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 States and many other members of the Organization of American <font color=green>States</font>  broke diplomatic relations with him. Thereupon followed a demonstration that	NNPS	informative	3	1	1.49	0.33	3	States	others
state/NN/br-b01/199	0.0257948009855115	-0.0276733002428781	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 teacher pensions, the ban on drag racing, acceptance by the <font color=green>state</font>  of responsibility for maintenance of state roads in municipalities at	NN	informative	5	4	1.4	0.8	6	state	others
state/NN/br-b01/205	0.0355880290783797	-0.0374481417880188	state	NN	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 racing, acceptance by the state of responsibility for maintenance of <font color=green>state</font>  roads in municipalities at the same rate as outside city	NN	informative	3	2	1.42	0.67	5	state	others
state/NN/br-b01/288	0.19033934257105	-0.0345098789908412	state	NN	press_editorial	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 question and its companion issue of attracting industry to the <font color=green>state</font> . The legislature expended most of its time on the schools	NN	informative	3	2	1.62	0.67	3	state	others
state/NN/br-b01/329	0.00608397579697477	0.127251258933826	state	NN	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 past have made Georgia look like anything but`` the empire <font color=green>state</font>  of the South''. We congratulate the entire membership on its	NN	informative	2	1	1.2	0.5	2	state	others
state/NN/br-b01/614	0.133328605927482	-0.0651780520063846	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Commission. Coupling its own budget of$ 83750 with a$ 30000 <font color=green>state</font>  grant authorized by Gov. Vandiver, the group expects to sign	NN	informative	3	2	2.16	0.67	4	state	others
state/NN/br-b01/862	0.00806554234665549	-0.0941591584626183	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 American military forces to fight conventional wars too, Secretary of <font color=green>State</font>  Rusk junks bluff and nuclear brinkmanship and builds more muscle	NNP	informative	1	1	1.69	1	4	State	others
state/NN/br-b02/1239	-0.00167651702344867	0.301439433088396	state	NN	press_editorial	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 left an impression of quiet competence in his more protected <font color=green>state</font>  post. As Mayor, Mr. Levitt might turn out to be	NN	informative	2	1	1.38	0.5	2	state	others
state/NN/br-b02/1715	-0.134313989687827	-0.290673386259843	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 2000 tough Viet Minh guerrilla fighters. But for the United <font color=green>States</font>  and its SEATO allies to attempt to shore up a	NNPS	informative	1	0	1.73	0	3	States	others
state/NN/br-b02/1892	0.0136136926008164	-0.0889797818677764	state	NN	press_editorial	press	C	C	C	ABC	Z	Z	Z	Z	Z	 concept that for six years it bypassed as unreasonable. The <font color=green>State</font>  Department tacitly rejected the neutral Laos idea after the Geneva	NNP	informative	1	1	2.1	1	3	State	others
state/NN/br-b02/2120	0.102293818551917	-0.00856342517198799	state	NN	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 federal funds. This year 's Senate measure would provide each <font color=green>state</font>  and the District of Columbia with$ 1000000 to be used	NN	informative	3	2	2.15	0.67	5	state	others
state/NN/br-b02/2137	0.236014710950678	-0.160839611491854	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Columbia with$ 1000000 to be used in support of private, <font color=green>state</font> , or municipal ETV efforts. The funds would be used for	NN	informative	3	1	1.7	0.33	1	state	others
state/NN/br-b02/272	-0.171758657045331	-0.106376722200126	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 governments appears in notes which Britain, France, and the United <font color=green>States</font>  sent to Moscow after the latter 's gratuitous protest over	NNPS	informative	1	0	1.3	0	4	States	others
state/NN/br-b02/901	0.160871337982349	-0.107731926005218	state	NN	press_editorial	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 specific prohibition. Why, then, with these voluntary barricades and some <font color=green>state</font>  laws barring liquor ads, is it necessary to seek congressional	NN	informative	3	1	1.49	0.33	3	state	others
state/NN/br-b03/1650	-0.186465946376196	0.159751206560656	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 six and a half times bigger than anything the United <font color=green>States</font>  has triggered experimentally- would certainly produce a bigger bang, and	NNPS	informative	1	0	1.08	0	1	States	others
state/NN/br-b03/1880	-0.268512462867487	0.0460502986879995	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Clock Shadow. The plane was sent back to the United <font color=green>States</font> , for a change, but Castro kept the crazy gunman, who	NNPS	informative	1	0	1.53	0	2	States	others
state/NN/br-b03/1942	-0.352296202763376	-0.029018187410614	state	NN	press_editorial	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 by reading two secret American documents purloined from the United <font color=green>States</font>  embassy at Caracas, Venezuela. The contents were highly embarrassing to	NNPS	informative	1	0	1.09	0	1	States	others
state/NN/br-b04/1971	0.177154975731458	-0.171004933765784	state	NN	press_editorial	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 commissions, boards and councils and other public agencies in this <font color=green>state</font>  exist to aid in the conduct of the people 's	NN	informative	5	2	1.87	0.4	2	state	others
state/NN/br-b04/2010	0.1482862257384	-0.189466078239076	state	NN	press_editorial	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 that their deliberations be conducted openly.`` The people of this <font color=green>state</font>  do not yield their sovereignty to the agencies that serve	NN	informative	3	1	1.87	0.33	2	state	others
